,word1,word2,result,bert_cos
1888,chicken,pepper,20.0,0.9038860201835632
1889,salad,sweet,20.0,0.8295921683311462
1890,porch,stone,20.0,0.8616045713424683
1891,coffee,room,20.0,0.8318533301353455
1892,berry,bright,20.0,0.879440188407898
1893,amphibians,hummingbird,20.0,0.6678174734115601
1894,flamingo,insects,20.0,0.6919554471969604
1895,club,shirt,20.0,0.7432098388671875
1896,porch,tower,20.0,0.8860208988189697
1897,skateboard,swimsuit,20.0,0.7235539555549622
1898,desert,road,20.0,0.7955167889595032
1899,kiss,tears,20.0,0.7818679213523865
1900,feathers,grey,20.0,0.8421961069107056
1901,club,match,19.0,0.6837869882583618
1902,sitting,sleep,19.0,0.7782576084136963
1903,chapel,porch,19.0,0.6384954452514648
1904,figure,spiral,19.0,0.8364428281784058
1905,buds,purple,19.0,0.9228285551071167
1906,birds,shade,19.0,0.7080077528953552
1907,blonde,dark,19.0,0.8024143576622009
1908,burger,frozen,19.0,0.8343274593353271
1909,chain,engine,19.0,0.8379788994789124
1910,bathroom,porch,19.0,0.8313722014427185
1911,country,work,19.0,0.7052124738693237
1912,left,stop,19.0,0.7762202620506287
1913,desk,white,19.0,0.7521401643753052
1914,object,piano,19.0,0.7224298715591431
1915,can,mill,19.0,0.7559486627578735
1916,female,race,19.0,0.6340877413749695
1917,frost,sunshine,19.0,0.8799331784248352
1918,soup,sweet,19.0,0.8492060303688049
1919,black,seat,19.0,0.8667758703231812
1920,lion,pelican,19.0,0.537220299243927
1921,graffiti,interior,19.0,0.7482523322105408
1922,apartment,sleep,19.0,0.7667781114578247
1923,cold,summer,19.0,0.8193744421005249
1924,market,orange,19.0,0.8864108920097351
1925,guy,kiss,19.0,0.7915701866149902
1926,dirty,guy,19.0,0.9105855226516724
1927,arms,caterpillars,19.0,0.4125637710094452
1928,foliage,frost,19.0,0.8443352580070496
1929,gravestone,pattern,19.0,0.5593296885490417
1930,shop,summer,19.0,0.7791807651519775
1931,petals,shade,19.0,0.8963634967803955
1932,gull,mammals,19.0,0.6856654286384583
1933,cone,palm,19.0,0.8477672338485718
1934,makeup,town,19.0,0.7208052277565002
1935,gull,insects,19.0,0.651181161403656
1936,dessert,meat,19.0,0.8470484018325806
1937,morning,sitting,19.0,0.8288770914077759
1938,dolls,new,19.0,0.7922574877738953
1939,butterfly,glittering,19.0,0.7983605265617371
1940,interior,skyscraper,19.0,0.7383331060409546
1941,market,white,19.0,0.8683696389198303
1942,cute,fun,19.0,0.8473339080810547
1943,night,sunny,19.0,0.8017358183860779
1944,bed,staircase,19.0,0.7799343466758728
1945,miniature,painted,19.0,0.8699408769607544
1946,bloom,glittering,19.0,0.9151115417480469
1947,evening,friends,19.0,0.8464822769165039
1948,city,mill,19.0,0.8036390542984009
1949,coast,downtown,18.0,0.7802733182907104
1950,dew,sunshine,18.0,0.8832391500473022
1951,dragonfly,underwater,18.0,0.6791861653327942
1952,star,storm,18.0,0.8465684652328491
1953,patio,washing,18.0,0.798988938331604
1954,cold,ear,18.0,0.7707759737968445
1955,house,windmill,18.0,0.7211715579032898
1956,flying,toys,18.0,0.8516608476638794
1957,breakfast,evening,18.0,0.8771461248397827
1958,hanging,rusty,18.0,0.8620666265487671
1959,dinner,relaxed,18.0,0.8526697754859924
1960,aircraft,door,18.0,0.7770500779151917
1961,porch,ruins,18.0,0.8289000391960144
1962,cop,dirty,18.0,0.895848274230957
1963,cross,tower,18.0,0.8631266355514526
1964,city,old,18.0,0.7653665542602539
1965,cold,sunshine,18.0,0.8528775572776794
1966,dragon,metal,18.0,0.856582760810852
1967,light,shed,18.0,0.8194373846054077
1968,hotel,library,18.0,0.8113527894020081
1969,feel,friends,18.0,0.7924333810806274
1970,parking,scenery,18.0,0.8031935095787048
1971,ruins,tower,18.0,0.8988685011863708
1972,abandoned,railroad,18.0,0.7059658765792847
1973,bright,violet,18.0,0.8657490611076355
1974,couple,makeup,18.0,0.7186625599861145
1975,dude,smile,18.0,0.739982008934021
1976,dirty,rabbit,18.0,0.9105585813522339
1977,smile,walk,18.0,0.792218029499054
1978,autumn,daffodils,18.0,0.5426301956176758
1979,hotel,sand,18.0,0.8035300374031067
1980,crystal,dirt,18.0,0.7700785994529724
1981,reptiles,stork,18.0,0.5887048840522766
1982,coast,sunk,18.0,0.7206998467445374
1983,dark,rusty,18.0,0.8501335382461548
1984,band,vinyl,18.0,0.7661436200141907
1985,parrot,reptiles,18.0,0.6931442022323608
1986,steel,town,18.0,0.8131182789802551
1987,architecture,table,18.0,0.6884767413139343
1988,bedroom,porch,18.0,0.897975742816925
1989,aquarium,seagull,18.0,0.6448874473571777
1990,butterfly,transformers,18.0,0.7437061071395874
1991,feel,sitting,18.0,0.8160817623138428
1992,landscape,stadium,18.0,0.7406669855117798
1993,lunch,walk,18.0,0.7413309216499329
1994,church,cookies,18.0,0.7328261137008667
1995,stripes,violet,18.0,0.760240912437439
1996,origami,white,18.0,0.3404960632324219
1997,bag,flag,18.0,0.5901102423667908
1998,escalator,station,18.0,0.4846356213092804
1999,dawn,snow,18.0,0.8457843661308289
2000,green,lantern,18.0,0.7054139971733093
2001,painting,work,18.0,0.7985941171646118
2002,pigeon,round,18.0,0.8174104690551758
2003,haircut,smile,18.0,0.6254944801330566
2004,coast,sketch,18.0,0.7658117413520813
2005,colorful,duck,18.0,0.8475379347801208
2006,man,stand,18.0,0.7656373381614685
2007,demolition,interior,18.0,0.7471149563789368
2008,pelican,toes,18.0,0.4388306438922882
2009,garage,garden,18.0,0.7704353928565979
2010,brown,insects,18.0,0.7968155741691589
2011,family,old,18.0,0.8419028520584106
2012,brown,pelican,18.0,0.4897492229938507
2013,fountain,parade,18.0,0.6947203278541565
2014,fungi,insects,18.0,0.8975950479507446
2015,female,living,18.0,0.6832907795906067
2016,frost,hot,18.0,0.7909327149391174
2017,handle,shop,17.0,0.8748655319213867
2018,happy,stand,17.0,0.7185900211334229
2019,collection,work,17.0,0.8204891085624695
2020,pepper,sunflower,17.0,0.5434397459030151
2021,graphic,roof,17.0,0.8447738885879517
2022,played,spiral,17.0,0.6934733986854553
2023,cute,fashion,17.0,0.8488389253616333
2024,ball,square,17.0,0.8075520396232605
2025,red,tea,17.0,0.8402280211448669
2026,port,sweet,17.0,0.7626991271972656
2027,lunch,sunny,17.0,0.8072990775108337
2028,night,stop,17.0,0.7426628470420837
2029,muscle,nature,17.0,0.7668054103851318
2030,guy,sitting,17.0,0.8906343579292297
2031,game,scooter,17.0,0.5068671107292175
2032,interior,toys,17.0,0.7606347799301147
2033,gate,pebbles,17.0,0.8503892421722412
2034,blue,socks,17.0,0.8608599901199341
2035,bedroom,pool,17.0,0.8677207827568054
2036,graveyard,house,17.0,0.8258395195007324
2037,feet,friends,17.0,0.8826934695243835
2038,cute,idea,17.0,0.8401259183883667
2039,bed,picture,17.0,0.8234463334083557
2040,glass,road,17.0,0.8004894256591797
2041,bed,kitchen,17.0,0.8801347017288208
2042,dusk,gull,17.0,0.7159773111343384
2043,bicycle,green,17.0,0.7627763152122498
2044,shade,whale,17.0,0.8965709209442139
2045,lab,spider,17.0,0.8927255868911743
2046,bar,stairs,17.0,0.7599413394927979
2047,hanging,time,17.0,0.8397254943847656
2048,reptiles,swim,17.0,0.6426401734352112
2049,happy,night,17.0,0.7558729648590088
2050,dude,fun,17.0,0.7714748978614807
2051,branch,tea,17.0,0.8608447909355164
2052,club,played,17.0,0.7358492016792297
2053,garbage,lunch,17.0,0.7837894558906555
2054,interior,tower,17.0,0.7441635131835938
2055,breakfast,people,17.0,0.8337839841842651
2056,couple,race,17.0,0.7263133525848389
2057,bay,porch,17.0,0.8687009215354919
2058,country,library,17.0,0.6836341023445129
2059,black,cigarette,17.0,0.8552318811416626
2060,handle,tram,17.0,0.8103097677230835
2061,feel,stairs,17.0,0.7249264717102051
2062,oak,petals,17.0,0.877727746963501
2063,lake,town,17.0,0.8266616463661194
2064,played,signed,17.0,0.8531451225280762
2065,old,race,17.0,0.7313205599784851
2066,parade,store,17.0,0.8914921879768372
2067,jellyfish,texture,17.0,0.570698082447052
2068,curled,leaf,17.0,0.911553680896759
2069,hummingbird,moss,17.0,0.47740480303764343
2070,book,gold,17.0,0.6850720643997192
2071,desk,match,17.0,0.6083372831344604
2072,handle,lighting,17.0,0.8905544281005859
2073,frozen,soup,17.0,0.8675076365470886
2074,dude,sitting,17.0,0.7848723530769348
2075,amphibians,stork,16.0,0.47084665298461914
2076,asphalt,crane,16.0,0.8416427373886108
2077,bright,grey,16.0,0.8533632159233093
2078,flight,jaguar,16.0,0.7225629091262817
2079,happy,toes,16.0,0.6793052554130554
2080,bathroom,stairs,16.0,0.8453596830368042
2081,bay,curve,16.0,0.803507387638092
2082,feet,train,16.0,0.7378485798835754
2083,snow,sunny,16.0,0.8217504620552063
2084,blue,happy,16.0,0.8206154108047485
2085,sunshine,wet,16.0,0.8730546832084656
2086,clown,jellyfish,16.0,0.6488640308380127
2087,family,town,16.0,0.8583461046218872
2088,pattern,time,16.0,0.8917261958122253
2089,cherry,peel,16.0,0.8171465992927551
2090,bakery,vehicle,16.0,0.8592734932899475
2091,cross,posted,16.0,0.8077094554901123
2092,garbage,underground,16.0,0.8545358180999756
2093,bible,leaf,16.0,0.8808205127716064
2094,nature,new,16.0,0.7130095362663269
2095,cute,dude,16.0,0.8349809646606445
2096,curve,dance,16.0,0.6584798097610474
2097,autumn,hat,16.0,0.7109842300415039
2098,fabric,handle,16.0,0.8639845252037048
2099,arms,white,16.0,0.8042083382606506
2100,feel,fun,16.0,0.8036335110664368
2101,bridge,ceramic,16.0,0.8148993849754333
2102,ruins,valley,16.0,0.8109380006790161
2103,castle,patio,16.0,0.8292848467826843
2104,button,grey,16.0,0.7668627500534058
2105,club,signed,16.0,0.8027042746543884
2106,feathers,insects,16.0,0.8290745615959167
2107,hotel,oak,16.0,0.8217604756355286
2108,alley,punk,16.0,0.8083685636520386
2109,design,muscle,16.0,0.8127731680870056
2110,circle,snake,16.0,0.824239194393158
2111,auto,quote,16.0,0.7567981481552124
2112,posted,white,16.0,0.7969703674316406
2113,animals,clown,16.0,0.7719654440879822
2114,dinner,sleep,16.0,0.8647754192352295
2115,office,women,16.0,0.701133131980896
2116,line,underground,16.0,0.8363309502601624
2117,metro,television,16.0,0.6912775635719299
2118,waterfall,wood,16.0,0.7564342617988586
2119,relaxed,restaurant,16.0,0.8228755593299866
2120,bed,stairs,16.0,0.815951406955719
2121,dude,husky,16.0,0.7534509301185608
2122,demolition,skyline,16.0,0.858466625213623
2123,ceiling,patio,16.0,0.8351811170578003
2124,flight,museum,16.0,0.7391502261161804
2125,paper,tattoo,16.0,0.7483859658241272
2126,action,subway,16.0,0.7955334782600403
2127,grave,shore,16.0,0.8748521208763123
2128,sunshine,winter,16.0,0.7976946234703064
2129,ford,wall,16.0,0.7233109474182129
2130,band,stockings,16.0,0.7951382994651794
2131,dirty,tears,16.0,0.8144645690917969
2132,leg,stripes,16.0,0.7811883687973022
2133,family,square,16.0,0.8202236890792847
2134,eyes,sky,16.0,0.8272292613983154
2135,dinner,morning,16.0,0.8677553534507751
2136,apartment,beach,16.0,0.8185257315635681
2137,bus,crane,16.0,0.8842959403991699
2138,aquarium,coins,16.0,0.705126941204071
2139,path,sunflower,16.0,0.5495652556419373
2140,red,uniform,16.0,0.8644900918006897
2141,band,ear,16.0,0.8112292289733887
2142,kitchen,staircase,16.0,0.8137808442115784
2143,glittering,vintage,16.0,0.8225191831588745
2144,gold,texture,16.0,0.761967658996582
2145,air,carnival,16.0,0.7917814254760742
2146,guy,stand,16.0,0.7481802105903625
2147,bacon,sweet,16.0,0.753452479839325
2148,abstract,feel,16.0,0.7033309936523438
2149,band,bride,16.0,0.8186220526695251
2150,mom,sitting,15.0,0.886253833770752
2151,foliage,purple,15.0,0.8964554667472839
2152,husky,painting,15.0,0.8253088593482971
2153,evening,surfers,15.0,0.6315741539001465
2154,postcards,texture,15.0,0.5705404281616211
2155,breakfast,night,15.0,0.8303685784339905
2156,makeup,skull,15.0,0.7541718482971191
2157,guy,tears,15.0,0.7738770842552185
2158,hamster,locked,15.0,0.6150773763656616
2159,chess,family,15.0,0.8181149363517761
2160,fun,haircut,15.0,0.5267462730407715
2161,buds,shade,15.0,0.9252409338951111
2162,ad,track,15.0,0.6779804825782776
2163,dead,pigeon,15.0,0.7488701343536377
2164,chipmunk,illustrations,15.0,0.40677449107170105
2165,cold,silver,15.0,0.8184487223625183
2166,insects,number,15.0,0.7420800924301147
2167,bar,boat,15.0,0.8342821598052979
2168,restaurant,scenery,15.0,0.8182387948036194
2169,hair,stencil,15.0,0.543557345867157
2170,guy,idea,15.0,0.8693938255310059
2171,gravestone,silhouette,15.0,0.5674999356269836
2172,bright,mist,15.0,0.8472824692726135
2173,coins,musicians,15.0,0.8089203834533691
2174,arms,bicycle,15.0,0.8633875846862793
2175,hanging,morning,15.0,0.8127625584602356
2176,demolition,tall,15.0,0.820065438747406
2177,bedroom,diner,15.0,0.8978363275527954
2178,candles,line,15.0,0.7694185376167297
2179,bar,ship,15.0,0.8330675959587097
2180,club,cone,15.0,0.8118677139282227
2181,art,christmas,15.0,0.7674753665924072
2182,travel,wood,15.0,0.8118689656257629
2183,feet,outdoor,15.0,0.7154967188835144
2184,hanging,left,15.0,0.7564181089401245
2185,rusty,shade,15.0,0.8846768140792847
2186,abstract,moon,15.0,0.730975329875946
2187,auto,round,15.0,0.8100708723068237
2188,mist,temple,15.0,0.7556644678115845
2189,stripes,urban,15.0,0.80243980884552
2190,smile,view,15.0,0.7928913831710815
2191,ripples,shadow,15.0,0.8078193068504333
2192,dirty,fun,15.0,0.8098235130310059
2193,haircut,hanging,15.0,0.5116289854049683
2194,brick,skyline,15.0,0.862780749797821
2195,bathroom,sleep,15.0,0.7580092549324036
2196,school,tears,15.0,0.7902349829673767
2197,cute,friends,15.0,0.8511859178543091
2198,action,dress,15.0,0.8723116517066956
2199,cow,station,15.0,0.6918985843658447
2200,played,sailing,15.0,0.7029692530632019
2201,fungi,pattern,15.0,0.7990683913230896
2202,button,police,15.0,0.6141076683998108
2203,ceramic,church,15.0,0.728160560131073
2204,home,smoking,15.0,0.7076476216316223
2205,food,wild,15.0,0.813824474811554
2206,colorful,wood,15.0,0.8752083778381348
2207,smile,time,15.0,0.827889084815979
2208,amphibians,flamingo,15.0,0.4330260753631592
2209,apartment,children,15.0,0.7831445336341858
2210,graveyard,silver,15.0,0.8656042218208313
2211,outfit,signed,15.0,0.8775699734687805
2212,dude,kids,15.0,0.7945674061775208
2213,pole,weather,15.0,0.7392944693565369
2214,city,round,15.0,0.7881655693054199
2215,nails,wolf,15.0,0.799839198589325
2216,night,sunshine,15.0,0.8145582675933838
2217,bath,sleep,15.0,0.8129271268844604
2218,hanging,stencil,15.0,0.45694682002067566
2219,cherry,meat,14.0,0.8631377816200256
2220,blue,poster,14.0,0.8508702516555786
2221,fire,movie,14.0,0.7542839050292969
2222,drawn,wing,14.0,0.7390931248664856
2223,husky,played,14.0,0.7508853673934937
2224,dripping,rusty,14.0,0.8502784967422485
2225,arrow,boxer,14.0,0.8401147127151489
2226,basket,moss,14.0,0.9068949222564697
2227,pin,wing,14.0,0.7921006679534912
2228,apartment,valley,14.0,0.840144693851471
2229,guy,poodle,14.0,0.7253590822219849
2230,seagull,urban,14.0,0.5805755257606506
2231,dessert,tomato,14.0,0.8206900954246521
2232,eggs,family,14.0,0.8428828120231628
2233,aircraft,guy,14.0,0.7816383838653564
2234,dark,flamingo,14.0,0.7060104608535767
2235,cheerleaders,scenery,14.0,0.5852311849594116
2236,pink,shade,14.0,0.8739179968833923
2237,couple,outdoor,14.0,0.6832684874534607
2238,garden,smoke,14.0,0.7577278017997742
2239,glass,mill,14.0,0.7986224293708801
2240,race,square,14.0,0.7015962600708008
2241,paper,vine,14.0,0.75489342212677
2242,smile,stand,14.0,0.7857436537742615
2243,frost,summer,14.0,0.7960761189460754
2244,bay,parking,14.0,0.8292840123176575
2245,kiss,sitting,14.0,0.757206380367279
2246,monkeys,oak,14.0,0.844702959060669
2247,beads,redhead,14.0,0.8216763138771057
2248,animals,hand,14.0,0.7248037457466125
2249,cute,music,14.0,0.7413100600242615
2250,downtown,hockey,14.0,0.7488991618156433
2251,dead,guy,14.0,0.7557911276817322
2252,aircraft,asphalt,14.0,0.797029972076416
2253,magazine,run,14.0,0.7085866928100586
2254,flight,rain,14.0,0.7000339031219482
2255,bathroom,garden,14.0,0.8134110569953918
2256,door,skyscraper,14.0,0.8560798764228821
2257,makeup,old,14.0,0.7271575927734375
2258,game,signed,14.0,0.8361027836799622
2259,dead,face,14.0,0.7738016843795776
2260,friends,sexy,14.0,0.855167806148529
2261,flowers,interior,14.0,0.7438591718673706
2262,bag,wire,14.0,0.8722010254859924
2263,game,goats,14.0,0.6148589253425598
2264,note,rally,14.0,0.7383790612220764
2265,stairs,steel,14.0,0.8004835844039917
2266,diamond,stencil,14.0,0.44254180788993835
2267,nature,tv,14.0,0.6957932710647583
2268,happy,posted,14.0,0.78685462474823
2269,abstract,rally,14.0,0.670289158821106
2270,party,sailing,14.0,0.7449698448181152
2271,beard,kitty,14.0,0.8769276738166809
2272,eat,seagull,14.0,0.5549212694168091
2273,building,sandwich,14.0,0.7998894453048706
2274,belly,black,14.0,0.8719291090965271
2275,left,walk,14.0,0.8070353269577026
2276,dark,stripes,14.0,0.8145329356193542
2277,ford,valley,14.0,0.7407160401344299
2278,insects,stork,14.0,0.6540377736091614
2279,animals,mural,14.0,0.7788724899291992
2280,leather,weed,14.0,0.8546012043952942
2281,pub,washing,14.0,0.7414305210113525
2282,left,played,14.0,0.748772144317627
2283,cop,gravestone,14.0,0.552522599697113
2284,book,building,14.0,0.8060885667800903
2285,happy,walk,14.0,0.7771775722503662
2286,colorful,lab,14.0,0.8633205890655518
2287,flag,quote,14.0,0.5897412300109863
2288,sunk,time,14.0,0.7510772347450256
2289,friends,sitting,14.0,0.8816460967063904
2290,lantern,oak,14.0,0.8699684739112854
2291,sitting,smile,14.0,0.8363711833953857
2292,cottage,outfit,14.0,0.881386399269104
2293,downtown,locked,14.0,0.7624649405479431
2294,pets,poster,14.0,0.8677045702934265
2295,industrial,lake,14.0,0.7948431372642517
2296,licking,sitting,14.0,0.8248786330223083
2297,pool,rust,14.0,0.8572053909301758
2298,stripes,train,14.0,0.7745231986045837
2299,beef,downtown,13.0,0.7508262991905212
2300,blonde,eyes,13.0,0.8212096691131592
2301,lady,sunset,13.0,0.8735401630401611
2302,feel,stop,13.0,0.8216593861579895
2303,old,seat,13.0,0.8367242813110352
2304,dirty,happy,13.0,0.8222628235816956
2305,ruins,shore,13.0,0.7838419079780579
2306,black,paws,13.0,0.831362247467041
2307,eggs,lego,13.0,0.7754351496696472
2308,born,played,13.0,0.8111472725868225
2309,black,pigeon,13.0,0.8783571124076843
2310,feathers,reptiles,13.0,0.6585478782653809
2311,gymnastics,port,13.0,0.5834252238273621
2312,mom,snowman,13.0,0.6822396516799927
2313,dirty,haircut,13.0,0.5438979268074036
2314,party,seat,13.0,0.7394556403160095
2315,lily,pigs,13.0,0.8265722393989563
2316,dirty,hanging,13.0,0.8445582389831543
2317,guy,wire,13.0,0.8810483813285828
2318,orange,shop,13.0,0.8552626967430115
2319,cactus,fell,13.0,0.7890713810920715
2320,circle,sports,13.0,0.5586854219436646
2321,redhead,reflection,13.0,0.7999351024627686
2322,cafe,reflection,13.0,0.8330344557762146
2323,outfit,played,13.0,0.7497859001159668
2324,bar,female,13.0,0.6930258274078369
2325,belly,dirty,13.0,0.9324489235877991
2326,rope,train,13.0,0.7260074615478516
2327,boardwalk,dropped,13.0,0.8058614730834961
2328,abstract,candles,13.0,0.7449273467063904
2329,church,soldiers,13.0,0.7463204264640808
2330,boxer,reflection,13.0,0.8086519837379456
2331,crystal,silhouette,13.0,0.8775851726531982
2332,feel,guy,13.0,0.8280541896820068
2333,pattern,pier,13.0,0.8464747667312622
2334,downtown,field,13.0,0.7332997918128967
2335,beer,wild,13.0,0.8154997229576111
2336,hanging,happy,13.0,0.7859923243522644
2337,rope,shore,13.0,0.7960759401321411
2338,airplane,camera,13.0,0.7846569418907166
2339,button,flowers,13.0,0.7221449613571167
2340,frozen,shop,13.0,0.8432813286781311
2341,curled,licking,13.0,0.798016369342804
2342,sunny,zoo,13.0,0.7987400889396667
2343,people,stop,13.0,0.8175798654556274
2344,bucket,insects,13.0,0.7578020691871643
2345,fence,friends,13.0,0.8443357944488525
2346,can,sketch,13.0,0.8683924674987793
2347,frozen,pebbles,13.0,0.8473681211471558
2348,ceramic,living,13.0,0.8368569016456604
2349,day,horse,13.0,0.8124192357063293
2350,born,boxer,13.0,0.8231509923934937
2351,iris,necklace,13.0,0.8448656797409058
2352,lighting,person,13.0,0.8609731197357178
2353,boot,cliff,13.0,0.8759151697158813
2354,landscape,umbrella,13.0,0.8118394613265991
2355,man,transformers,13.0,0.7059170007705688
2356,dark,sand,13.0,0.8170338869094849
2357,ruins,swimsuit,13.0,0.6083756685256958
2358,abstract,rose,13.0,0.7052677273750305
2359,guy,gymnastics,12.0,0.6049612760543823
2360,grass,ruins,12.0,0.8458581566810608
2361,lighting,stone,12.0,0.8713710308074951
2362,porch,scooter,12.0,0.4831249713897705
2363,colour,wild,12.0,0.8259710669517517
2364,crane,stairs,12.0,0.796808660030365
2365,shore,tears,12.0,0.7713770270347595
2366,cactus,porch,12.0,0.8473507165908813
2367,belly,drawn,12.0,0.7612919807434082
2368,fabric,photos,12.0,0.8162142634391785
2369,lamb,lantern,12.0,0.8568843007087708
2370,owl,rocket,12.0,0.809687614440918
2371,party,scooter,12.0,0.46643495559692383
2372,display,scratch,12.0,0.8562909960746765
2373,ball,curled,12.0,0.8678902983665466
2374,cookies,peel,12.0,0.8550717234611511
2375,couple,posted,12.0,0.8232849836349487
2376,field,red,12.0,0.7773432731628418
2377,theatre,wolf,12.0,0.7097015380859375
2378,blue,swing,12.0,0.8942710161209106
2379,guy,happy,12.0,0.8086274862289429
2380,quote,santa,12.0,0.8006459474563599
2381,dude,feel,12.0,0.7453689575195312
2382,bath,wine,12.0,0.9143198132514954
2383,brown,wet,12.0,0.8024610280990601
2384,kiss,stop,12.0,0.7945600748062134
2385,husky,match,12.0,0.6130874156951904
2386,cocktail,garage,12.0,0.9245519042015076
2387,face,stand,12.0,0.8121902942657471
2388,kids,stop,12.0,0.8016937375068665
2389,boxer,diner,12.0,0.8609963059425354
2390,patio,sleep,12.0,0.7598497271537781
2391,city,family,12.0,0.8475658297538757
2392,dropped,rusty,12.0,0.9025095701217651
2393,parade,table,12.0,0.7476280927658081
2394,dawn,drug,12.0,0.8558846712112427
2395,design,orange,12.0,0.8396636247634888
2396,lunch,sunshine,12.0,0.8203287124633789
2397,dirty,dude,12.0,0.8220506310462952
2398,fun,tears,12.0,0.7134698033332825
2399,bikini,ivy,12.0,0.6915006041526794
2400,step,swimsuit,12.0,0.5582454800605774
2401,frog,poppy,12.0,0.7878334522247314
2402,cross,pub,12.0,0.7526124119758606
2403,frost,lily,12.0,0.8562103509902954
2404,curve,outdoor,12.0,0.6246360540390015
2405,collage,stream,12.0,0.6733454465866089
2406,twigs,underground,12.0,0.7824673652648926
2407,chair,holiday,12.0,0.7909708023071289
2408,coffee,sun,12.0,0.8428106307983398
2409,lighting,sleep,12.0,0.7794978618621826
2410,mill,wild,12.0,0.7403355836868286
2411,circle,wig,12.0,0.8983606696128845
2412,highway,squirrel,12.0,0.8672574758529663
2413,pin,truck,12.0,0.8770202398300171
2414,boxer,swimming,12.0,0.7646769881248474
2415,shore,small,12.0,0.8231629133224487
2416,punk,vinyl,12.0,0.7437763214111328
2417,number,web,12.0,0.7557063698768616
2418,brown,demolition,12.0,0.803379476070404
2419,interior,skyline,12.0,0.7055291533470154
2420,breakfast,floor,12.0,0.8402284383773804
2421,aerial,clown,12.0,0.7752669453620911
2422,hat,peel,12.0,0.8390602469444275
2423,baseball,rainbow,12.0,0.6046284437179565
2424,dude,happy,12.0,0.7706246972084045
2425,feet,mural,12.0,0.8365081548690796
2426,creatures,grey,12.0,0.7418617606163025
2427,cross,outfit,12.0,0.8793400526046753
2428,left,smile,11.0,0.7188979387283325
2429,fishing,rainbow,11.0,0.6727117896080017
2430,bathroom,dude,11.0,0.7563721537590027
2431,painted,puddle,11.0,0.8626874685287476
2432,skating,stickers,11.0,0.615810215473175
2433,dome,uniform,11.0,0.9025005102157593
2434,lawn,sleep,11.0,0.7949689030647278
2435,office,sun,11.0,0.869032621383667
2436,military,reflection,11.0,0.7701324224472046
2437,fashion,handwriting,11.0,0.8927481770515442
2438,cop,ruins,11.0,0.8106177449226379
2439,blurred,metro,11.0,0.774434506893158
2440,smile,stop,11.0,0.8074625730514526
2441,cute,licking,11.0,0.8355757594108582
2442,cross,mug,11.0,0.8716359734535217
2443,concrete,pin,11.0,0.820661187171936
2444,cigarette,hotel,11.0,0.8484545350074768
2445,airplane,market,11.0,0.9149552583694458
2446,architecture,yellow,11.0,0.7476296424865723
2447,handle,terrier,11.0,0.4872474670410156
2448,patio,women,11.0,0.6634312272071838
2449,green,gull,11.0,0.6467474102973938
2450,dew,parrot,11.0,0.8849017024040222
2451,country,hanging,11.0,0.6671484112739563
2452,dude,hanging,11.0,0.7479856610298157
2453,stripes,tank,11.0,0.8203015923500061
2454,hanging,tears,11.0,0.785386860370636
2455,crochet,family,11.0,0.5597637891769409
2456,cute,posted,11.0,0.8028222322463989
2457,machine,sketch,11.0,0.8387358784675598
2458,feel,haircut,11.0,0.5190408229827881
2459,match,moss,11.0,0.6186946630477905
2460,art,sailing,11.0,0.8305765986442566
2461,foliage,restaurant,11.0,0.836956799030304
2462,tea,village,11.0,0.5569583773612976
2463,branch,feline,11.0,0.5870069265365601
2464,day,plane,11.0,0.801298975944519
2465,gold,idea,11.0,0.7328592538833618
2466,moon,mushrooms,11.0,0.8616175055503845
2467,interior,tall,11.0,0.7008151412010193
2468,mallard,portrait,11.0,0.7610039114952087
2469,living,stitches,11.0,0.809454619884491
2470,fun,morning,11.0,0.7601943016052246
2471,dripping,rust,11.0,0.8770175576210022
2472,fun,stop,11.0,0.7860465049743652
2473,gull,mill,11.0,0.7301443815231323
2474,dirty,friends,11.0,0.8667641878128052
2475,blue,hand,11.0,0.828052818775177
2476,bucket,curve,11.0,0.7512292265892029
2477,patio,swan,11.0,0.8135135769844055
2478,body,miniature,11.0,0.7759779095649719
2479,cafe,children,11.0,0.7397568225860596
2480,belly,stripes,11.0,0.8371735215187073
2481,mural,taxi,11.0,0.8877077102661133
2482,furniture,man,11.0,0.7821317315101624
2483,beads,library,11.0,0.7217760682106018
2484,daffodils,wool,11.0,0.4393414855003357
2485,eat,shade,11.0,0.8612965941429138
2486,collection,jellyfish,11.0,0.6321015357971191
2487,country,elephant,11.0,0.6767264604568481
2488,line,temple,11.0,0.7636677622795105
2489,beads,chess,11.0,0.8088949918746948
2490,skirt,wig,11.0,0.8876243829727173
2491,daisy,flood,11.0,0.7442455887794495
2492,camera,rally,11.0,0.7304315567016602
2493,happy,sitting,11.0,0.8350748419761658
2494,bottle,construction,11.0,0.7191659212112427
2495,auto,bright,11.0,0.8369947671890259
2496,computer,railway,11.0,0.7292330265045166
2497,night,sitting,11.0,0.7793385982513428
2498,hair,lizard,11.0,0.7735497355461121
2499,happy,licking,11.0,0.7925500869750977
2500,jump,sunlight,11.0,0.8710517287254333
2501,desert,smoke,11.0,0.8828240633010864
2502,chopper,window,11.0,0.9376354813575745
2503,left,rusty,11.0,0.7392416596412659
2504,hanging,stop,11.0,0.807958722114563
2505,animals,sandwich,11.0,0.7253591418266296
2506,cute,dirty,11.0,0.8774596452713013
2507,cafe,drawn,11.0,0.763735830783844
